,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,times_tamp
3,1839,BNB,BNB,bnb,1970,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,151691650.34326145,151691650.34326145,False,,4,,,,2024-01-03T18:21:00.000Z,317.4783338951106,1885392685.0009725,67.7832,-0.10381695,2.35835588,1.89625298,37.6867035,34.0807547,50.63619733,48158812416.77833,2.9314,48158812416.78,,2024-01-03T18:21:00.000Z,,,,,,2024-01-03 19:23:01.864579
4,5426,Solana,SOL,solana,610,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,430015112.19144124,566217434.127787,True,,5,,,,2024-01-03T18:21:00.000Z,98.31372040877396,5286065365.242795,38.245,-0.23167433,-8.85916842,-8.79130298,62.12301845,138.15437787,332.28209973,42276385511.53692,2.5767,55666942509.41,,2024-01-03T18:21:00.000Z,,,,,,2024-01-03 19:23:01.864579
5,52,XRP,XRP,xrp,1195,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,54125149173.0,99988100379.0,False,,6,,,,2024-01-03T18:21:00.000Z,0.5763136343791779,3174694115.995289,144.8076,0.39304664,-7.62424846,-9.1692012,-6.92064046,-5.96529693,9.82014398,31193061431.206787,1.9012,57631363437.92,,2024-01-03T18:21:00.000Z,,,,,,2024-01-03 19:23:01.864579
6,3408,USDC,USDC,usd-coin,15951,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,24876118889.531277,24876118889.531277,False,,7,,,,2024-01-03T18:21:00.000Z,1.0001507472983098,9393804898.13433,35.1513,-0.00069356,0.01651152,0.01785899,0.0203915,-0.00612019,0.01446554,24879868897.246307,1.5164,24879868897.25,,2024-01-03T18:21:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-01-03 19:23:01.864579
7,2010,Cardano,ADA,cardano,1018,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35369528718.439,36498916808.907,False,,8,,,,2024-01-03T18:21:00.000Z,0.5606729090235215,1118037316.061154,90.3896,-0.41407588,-8.59740355,-10.99119249,40.06099245,72.6194096,114.47451996,19830736557.35818,1.2089,25230280906.06,,2024-01-03T18:21:00.000Z,,,,,,2024-01-03 19:23:01.864579
8,5805,Avalanche,AVAX,avalanche,628,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",720000000.0,366387199.7954843,434420109.7954843,False,,9,,,,2024-01-03T18:21:00.000Z,36.65828770312607,1292702128.8951802,35.1468,0.45558756,-10.8975774,-13.89558251,68.39350529,203.23503683,266.51735598,13431127380.845596,0.8175,26393967146.25,,2024-01-03T18:21:00.000Z,,,,,,2024-01-03 19:23:01.864579
9,74,Dogecoin,DOGE,dogecoin,865,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,142503746383.70523,142503746383.70523,True,,10,,,,2024-01-03T18:21:00.000Z,0.08247595672429904,972115875.1168268,96.591,0.46538074,-9.95262763,-11.65136992,-6.77657974,20.48767187,35.08279318,11753132819.79296,0.7154,11753132819.79,,2024-01-03T18:21:00.000Z,,,,,,2024-01-03 19:23:01.864579
10,6636,Polkadot,DOT,polkadot-new,658,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1263657008.219282,1395917509.9276335,True,,11,,,,2024-01-03T18:21:00.000Z,7.727337862112057,644661514.328638,77.3644,0.69596657,-8.40014424,-12.81135232,39.2578355,65.97605134,92.32295335,9764704644.336103,0.5951,10786726226.85,,2024-01-03T18:21:00.000Z,,,,,,2024-01-03 19:23:01.864579
11,1958,TRON,TRX,tron,894,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88303511917.77736,88303549513.75098,True,,12,71659659264.0,7529749670.3767605,,2024-01-03T18:21:00.000Z,0.10507654861484272,399222300.8432686,39.8979,0.01969985,-3.98894345,0.1021882,2.11496593,7.77227301,18.8799595,9278628262.889677,0.5655,9278632213.34,,2024-01-03T18:21:00.000Z,,,,,,2024-01-03 19:23:01.864579
12,3890,Polygon,MATIC,polygon,1220,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain', 'standard-crypto-portfolio']",10000000000.0,9562817984.107603,10000000000.0,False,,13,,,,2024-01-03T18:21:00.000Z,0.8662138435545982,979993085.7935627,71.6586,0.57476561,-11.43539187,-17.33943242,8.53193046,29.64939236,57.63814576,8283445321.226881,0.5042,8662138435.55,,2024-01-03T18:21:00.000Z,,,,,,2024-01-03 19:23:01.864579
13,1975,Chainlink,LINK,chainlink,1547,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,568099970.4527867,1000000000.0,False,,14,,,,2024-01-03T18:21:00.000Z,14.077976906157357,837219495.1400099,70.2795,0.51839239,-7.2803236,-13.0203216,-10.09016099,24.19364855,87.17988993,7997698264.423008,0.4875,14077976906.16,,2024-01-03T18:21:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-01-03 19:23:01.864579
14,11419,Toncoin,TON,toncoin,185,2021-08-26T13:40:22.000Z,"['pos', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3456013850.780662,5100550598.201139,True,,15,3414166606.0,7632449089.068618,,2024-01-03T18:21:00.000Z,2.235523326733815,82093823.24835384,55.6588,1.5066329,-4.92447198,1.16831194,-6.39070486,0.29261447,7.34172045,7725999580.935328,0.4709,11402399841.46,,2024-01-03T18:21:00.000Z,,,,,,2024-01-03 19:23:01.864579
0,1,Bitcoin,BTC,bitcoin,10691,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19588725.0,19588725.0,False,,1,,,,2024-01-03T18:24:00.000Z,42964.489941718486,45339695956.04152,14.8088,0.49430404,-4.73869696,-0.18613098,3.20406356,23.59261952,56.51001471,841619578233.5895,51.2314,902254288776.09,,2024-01-03T18:24:00.000Z,,,,,,2024-01-03 19:25:31.013913
1,1027,Ethereum,ETH,ethereum,8172,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120185495.51593144,120185495.51593144,True,,2,,,,2024-01-03T18:24:00.000Z,2221.818421666331,18828522676.161804,51.345,-0.08576368,-5.92281165,-5.45145879,0.10707446,20.90417951,37.60446566,267030347954.39267,16.2537,267030347954.39,,2024-01-03T18:24:00.000Z,,,,,,2024-01-03 19:25:31.013913
2,825,Tether USDt,USDT,tether,70426,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,92047993063.19923,94603058344.82516,True,,3,,,,2024-01-03T18:24:00.000Z,1.0006937263158417,84892806507.04471,42.4028,-0.03429412,0.03270567,-0.0047528,0.07526065,-0.00561258,0.04347046,92111849178.30759,5.6071,94668686975.96,,2024-01-03T18:24:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-03 19:25:31.013913
3,1839,BNB,BNB,bnb,1970,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,151691650.34326145,151691650.34326145,False,,4,,,,2024-01-03T18:24:00.000Z,317.31249058677736,1885394232.8206027,67.6395,-0.03109066,2.19196246,1.65771903,37.59122627,34.09011806,50.57723676,48133655371.63887,2.9298,48133655371.64,,2024-01-03T18:24:00.000Z,,,,,,2024-01-03 19:25:31.013913
4,5426,Solana,SOL,solana,610,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities']",,430015112.19144124,566217434.127787,True,,5,,,,2024-01-03T18:24:00.000Z,98.02168607973327,5286732893.8446665,38.4328,-0.48487679,-9.15438722,-9.54592753,61.56133577,137.66499426,331.29967196,42150806336.77074,2.5658,55501587580.95,,2024-01-03T18:24:00.000Z,,,,,,2024-01-03 19:25:31.013913
5,52,XRP,XRP,xrp,1195,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,54125149173.0,99988100379.0,False,,6,,,,2024-01-03T18:24:00.000Z,0.5769344322754226,3177809871.8285284,144.7594,0.62155301,-7.5814155,-9.20483713,-6.84790859,-5.89112233,9.97527719,31226662209.947315,1.9007,57693443227.54,,2024-01-03T18:24:00.000Z,,,,,,2024-01-03 19:25:31.013913
6,3408,USDC,USDC,usd-coin,15951,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,24876118889.531277,24876118889.531277,False,,7,,,,2024-01-03T18:24:00.000Z,1.0000536861683125,9393334807.281313,35.0851,-0.0240566,0.00107969,-0.03032804,0.01211,-0.02235172,-0.00254599,24877454393.03694,1.5143,24877454393.04,,2024-01-03T18:24:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-01-03 19:25:31.013913
7,2010,Cardano,ADA,cardano,1018,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35369528718.439,36498916808.907,False,,8,,,,2024-01-03T18:24:00.000Z,0.5603409400199496,1118377241.30282,90.6502,-0.33975896,-8.76198898,-11.10756534,39.98965047,72.61738429,114.32619073,19818994970.152714,1.2064,25215342300.9,,2024-01-03T18:24:00.000Z,,,,,,2024-01-03 19:25:31.013913
8,5805,Avalanche,AVAX,avalanche,628,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",720000000.0,366387199.7954843,434420109.7954843,False,,9,,,,2024-01-03T18:24:00.000Z,36.62368146079728,1294602271.5671775,35.4153,0.48003946,-11.03984647,-14.05132842,68.15591391,203.01281186,266.22565397,13418448096.623306,0.8168,26369050651.77,,2024-01-03T18:24:00.000Z,,,,,,2024-01-03 19:25:31.013913
9,74,Dogecoin,DOGE,dogecoin,865,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,142503746383.70523,142503746383.70523,True,,10,,,,2024-01-03T18:24:00.000Z,0.08249896433535601,972752727.284676,98.0887,0.59201021,-10.07275951,-11.74743887,-6.79047966,20.5320189,35.1350289,11756411490.563917,0.7156,11756411490.56,,2024-01-03T18:24:00.000Z,,,,,,2024-01-03 19:25:31.013913
10,6636,Polkadot,DOT,polkadot-new,658,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1263657008.219282,1395917509.9276335,True,,11,,,,2024-01-03T18:24:00.000Z,7.731170718053589,644799617.9323518,77.5853,0.84036597,-8.44668121,-12.94209068,39.25980432,66.08962776,92.41834793,9769548059.608116,0.5947,10792076577.57,,2024-01-03T18:24:00.000Z,,,,,,2024-01-03 19:25:31.013913
11,1958,TRON,TRX,tron,894,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88303511917.77736,88303549513.75098,True,,12,71659659264.0,7531696755.87226,,2024-01-03T18:24:00.000Z,0.10510371990641036,399205415.64690566,39.8517,0.05865872,-3.98203763,0.04913467,2.12609796,7.79329647,18.9374769,9281027583.35844,0.5649,9281031534.84,,2024-01-03T18:24:00.000Z,,,,,,2024-01-03 19:25:31.013913
12,3890,Polygon,MATIC,polygon,1220,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain', 'standard-crypto-portfolio']",10000000000.0,9562817984.107603,10000000000.0,False,,13,,,,2024-01-03T18:24:00.000Z,0.8662484411281749,979384633.3351759,71.4373,0.65492926,-11.49857967,-17.51117918,8.49400079,29.69299461,57.75127903,8283776171.525687,0.5042,8662484411.28,,2024-01-03T18:24:00.000Z,,,,,,2024-01-03 19:25:31.013913
13,1975,Chainlink,LINK,chainlink,1547,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,568099970.4527867,1000000000.0,False,,14,,,,2024-01-03T18:24:00.000Z,14.077852258996241,837006022.2939255,69.9175,0.57573409,-7.43682834,-13.15691628,-10.08060724,24.23181983,87.37330274,7997627452.374461,0.4868,14077852259.0,,2024-01-03T18:24:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-01-03 19:25:31.013913
14,11419,Toncoin,TON,toncoin,185,2021-08-26T13:40:22.000Z,"['pos', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3456013850.780662,5100550598.201139,True,,15,3414166606.0,7645616514.235521,,2024-01-03T18:24:00.000Z,2.239380029316449,82248812.47822341,55.9161,2.43811562,-4.32428213,1.88109115,-6.29857193,0.50386783,7.32576983,7739328398.479253,0.4711,11422071148.13,,2024-01-03T18:24:00.000Z,,,,,,2024-01-03 19:25:31.013913
0,1,Bitcoin,BTC,bitcoin,10691,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19588725.0,19588725.0,False,,1,,,,2024-01-03T18:24:00.000Z,42964.489941718486,45339695956.04152,14.8088,0.49430404,-4.73869696,-0.18613098,3.20406356,23.59261952,56.51001471,841619578233.5895,51.2314,902254288776.09,,2024-01-03T18:24:00.000Z,,,,,,2024-01-03 19:26:02.193988
1,1027,Ethereum,ETH,ethereum,8172,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120185495.51593144,120185495.51593144,True,,2,,,,2024-01-03T18:24:00.000Z,2221.818421666331,18828522676.161804,51.345,-0.08576368,-5.92281165,-5.45145879,0.10707446,20.90417951,37.60446566,267030347954.39267,16.2537,267030347954.39,,2024-01-03T18:24:00.000Z,,,,,,2024-01-03 19:26:02.193988
2,825,Tether USDt,USDT,tether,70426,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,92047993063.19923,94603058344.82516,True,,3,,,,2024-01-03T18:24:00.000Z,1.0006937263158417,84892806507.04471,42.4028,-0.03429412,0.03270567,-0.0047528,0.07526065,-0.00561258,0.04347046,92111849178.30759,5.6071,94668686975.96,,2024-01-03T18:24:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-01-03 19:26:02.193988
